Timestamp,Car Count
2023-11-15 21:27:52,740
2023-11-15 21:27:53,741
2023-11-15 21:27:55,742
2023-11-15 21:27:56,743
2023-11-15 21:27:58,744
2023-11-15 21:27:58,745
2023-11-15 21:27:58,746
2023-11-15 21:27:58,747
2023-11-15 21:28:00,748
2023-11-15 21:28:02,749
2023-11-15 21:28:02,750
2023-11-15 21:28:05,751
2023-11-15 21:28:08,752
2023-11-15 21:28:18,753
2023-11-15 21:28:19,754
2023-11-15 21:28:21,755
2023-11-15 21:28:25,756
2023-11-15 21:28:25,757
2023-11-15 21:28:25,758
2023-11-15 21:28:28,759
2023-11-15 21:28:28,760
2023-11-15 21:28:30,761
2023-11-15 21:28:32,762
2023-11-15 21:28:35,763
2023-11-15 21:28:37,764
2023-11-15 21:28:37,765
2023-11-15 21:28:43,766
2023-11-15 21:28:47,767
2023-11-15 21:28:51,768
2023-11-15 21:28:52,769
2023-11-15 21:28:53,770
2023-11-15 21:28:54,771
2023-11-15 21:28:55,772
2023-11-15 21:28:55,773
2023-11-15 21:28:56,774
2023-11-15 21:28:56,775
2023-11-15 21:28:57,776
2023-11-15 21:28:57,777
2023-11-15 21:29:00,778
2023-11-15 21:29:02,779
2023-11-15 21:29:04,780
2023-11-15 21:29:04,781
2023-11-15 21:29:05,782
2023-11-15 21:29:07,783
2023-11-15 21:29:15,784
2023-11-15 21:29:16,785
2023-11-15 21:29:18,786
2023-11-15 21:29:21,787
2023-11-15 21:29:22,788
2023-11-15 21:29:24,789
2023-11-15 21:29:24,790
2023-11-15 21:29:25,791
2023-11-15 21:29:27,792
2023-11-15 21:29:28,793
2023-11-15 21:29:30,794
2023-11-15 21:29:32,795
2023-11-15 21:29:33,796
2023-11-15 21:29:35,797
2023-11-15 21:29:37,798
2023-11-15 21:29:40,799
2023-11-15 21:29:51,800
2023-11-15 21:29:54,801
2023-11-15 21:29:54,802
2023-11-15 21:29:56,803
2023-11-15 21:29:56,804
2023-11-15 21:29:59,805
2023-11-15 21:29:59,806
2023-11-15 21:29:59,807
2023-11-15 21:29:59,808
2023-11-15 21:30:06,809
2023-11-15 21:30:09,810
2023-11-15 21:30:09,811
2023-11-15 21:30:09,812
2023-11-15 21:30:10,813
2023-11-15 21:30:15,814
2023-11-15 21:30:17,815
2023-11-15 21:30:17,816
2023-11-15 21:30:19,817
2023-11-15 21:30:25,818
2023-11-15 21:30:26,819
2023-11-15 21:30:27,820
2023-11-15 21:30:27,821
2023-11-15 21:30:28,822
2023-11-15 21:30:31,823
2023-11-15 21:30:34,824
2023-11-15 21:30:47,825
2023-11-15 21:30:48,826
2023-11-15 21:30:48,827
2023-11-15 21:30:49,828
2023-11-15 21:30:52,829
2023-11-15 21:30:53,830
2023-11-15 21:30:56,831
2023-11-15 21:30:56,832
2023-11-15 21:30:58,833
2023-11-15 21:30:59,834
2023-11-15 21:31:01,835
2023-11-15 21:31:03,836
2023-11-15 21:31:05,837
2023-11-15 21:31:08,838
2023-11-15 21:31:09,839
2023-11-15 21:31:09,840
2023-11-15 21:31:09,841
2023-11-15 21:31:11,842
2023-11-15 21:31:12,843
2023-11-15 21:31:13,844
2023-11-15 21:31:14,845
2023-11-15 21:31:14,846
2023-11-15 21:31:17,847
2023-11-15 21:31:23,848
2023-11-15 21:31:23,849
2023-11-15 21:31:26,850
2023-11-15 21:31:38,851
2023-11-15 21:31:38,852
2023-11-15 21:31:47,853
2023-11-15 21:31:49,854
2023-11-15 21:31:52,855
2023-11-15 21:31:56,856
2023-11-15 21:32:00,857
2023-11-15 21:32:05,858
2023-11-15 21:32:06,859
2023-11-15 21:32:09,860
2023-11-15 21:32:10,861
2023-11-15 21:32:17,862
2023-11-15 21:32:18,863
2023-11-15 21:32:19,864
2023-11-15 21:32:25,865
2023-11-15 21:32:29,866
2023-11-15 21:32:32,867
2023-11-15 21:32:33,868
2023-11-15 21:32:34,869
2023-11-15 21:32:36,870
2023-11-15 21:32:42,871
2023-11-15 21:32:42,872
2023-11-15 21:32:42,873
2023-11-15 21:32:44,874
2023-11-15 21:32:44,875
2023-11-15 21:32:45,876
2023-11-15 21:32:48,877
2023-11-15 21:32:48,878
2023-11-15 21:32:51,879
2023-11-15 21:32:52,880
2023-11-15 21:32:53,881
2023-11-15 21:32:53,882
2023-11-15 21:32:59,883
2023-11-15 21:33:12,884
2023-11-15 21:33:15,885
2023-11-15 21:33:15,886
2023-11-15 21:33:18,887
2023-11-15 21:33:19,888
2023-11-15 21:33:26,889
2023-11-15 21:33:28,890
2023-11-15 21:33:30,891
2023-11-15 21:33:33,892
2023-11-15 21:33:47,893
2023-11-15 21:33:47,894
2023-11-15 21:33:54,895
2023-11-15 21:33:57,896
2023-11-15 21:33:58,897
2023-11-15 21:34:06,898
2023-11-15 21:34:07,899
2023-11-15 21:34:09,900
2023-11-15 21:34:13,901
2023-11-15 21:34:14,902
2023-11-15 21:34:16,903
2023-11-15 21:34:16,904
2023-11-15 21:34:17,905
2023-11-15 21:34:19,906
2023-11-15 21:34:25,907
2023-11-15 21:34:26,908
2023-11-15 21:34:30,909
2023-11-15 21:34:31,910
2023-11-15 21:34:37,911
2023-11-15 21:34:39,912
2023-11-15 21:34:39,913
2023-11-15 21:34:41,914
2023-11-15 21:34:42,915
2023-11-15 21:34:46,916
2023-11-15 21:35:00,917
2023-11-15 21:35:04,918
2023-11-15 21:35:11,919
2023-11-15 21:35:12,920
2023-11-15 21:35:14,921
2023-11-15 21:35:17,922
2023-11-15 21:35:25,923
2023-11-15 21:35:29,924
2023-11-15 21:35:30,925
2023-11-15 21:35:33,926
2023-11-15 21:35:34,927
2023-11-15 21:35:36,928
2023-11-15 21:35:37,929
2023-11-15 21:35:49,930
2023-11-15 21:35:59,931
